x,y,status,floor_factor,victim_present
2,81,clear,,0
49,13,clear,,0
15,20,clear,,0
34,70,clear,,0
26,29,clear,,0
86,80,clear,,0
92,11,clear,,1
37,75,clear,,0
78,76,clear,,0
18,25,clear,,0
70,72,clear,,0
3,82,clear,,0
89,85,clear,,0
50,14,wall,,0
36,79,clear,,0
42,10,clear,,0
55,92,clear,,0
47,88,clear,,0
8,17,clear,,0
0,13,clear,,0
19,26,clear,,0
79,77,clear,,0
11,22,clear,,0
71,73,clear,,0
30,35,clear,,0
90,86,clear,,0
82,82,clear,,0
29,76,clear,,0
48,89,clear,,0
87,17,wall,,0
12,23,clear,,0
53,24,clear,,0
72,37,clear,,0
45,20,clear,,0
4,19,clear,,0
56,29,wall,,0
22,36,clear,,0
88,18,clear,,0
33,82,clear,,0
74,83,clear,,1
25,78,clear,,0
46,21,clear,,0
32,86,clear,,0
65,34,clear,,0
57,30,wall,,0
49,26,clear,,0
35,91,clear,,0
15,33,clear,,0
18,38,clear,,0
78,89,clear,,0
17,79,clear,,0
91,28,clear,,0
36,92,clear,,0
9,75,clear,,0
42,23,clear,,0
28,88,clear,,0
8,30,clear,,0
0,26,clear,,0
60,40,clear,,0
11,35,clear,,0
52,36,clear,,0
29,89,clear,,0
21,85,clear,,0
87,30,clear,,0
34,24,clear,,0
45,33,clear,,0
64,46,clear,,0
56,42,clear,,0
66,92,clear,,0
90,40,clear,,0
7,42,clear,,0
48,43,clear,,0
40,39,clear,,0
59,89,clear,,0
92,86,wall,,0
58,93,clear,,0
91,41,clear,,0
75,33,clear,,0
41,40,clear,,0
60,53,clear,,0
33,36,clear,,0
52,49,clear,,0
93,50,clear,,0
25,32,clear,,0
44,45,clear,,0
10,52,clear,,0
2,48,clear,,0
34,37,clear,,0
67,34,clear,,0
86,47,clear,,0
78,43,clear,,0
70,39,clear,,0
3,49,clear,,0
89,52,clear,,0
55,59,clear,,0
47,55,clear,,0
80,3,clear,,0
79,44,clear,,0
30,2,clear,,0
90,53,clear,,0
63,36,wall,,0
82,49,clear,,0
48,56,clear,,0
21,39,wall,,0
40,52,clear,,0
6,59,clear,,0
72,4,clear,,0
64,0,clear,,0
22,3,clear,,0
33,49,clear,,0
74,50,clear,,0
93,63,clear,,0
66,46,clear,,0
85,59,clear,,0
32,53,clear,,0
65,1,clear,,0
2,61,clear,,0
76,10,wall,,0
68,6,clear,,0
26,9,clear,,0
67,47,clear,,0
86,60,clear,,0
18,5,clear,,0
59,43,clear,,0
78,56,clear,,0
70,52,clear,,0
89,65,clear,,0
36,59,clear,,0
9,42,clear,,0
19,6,clear,,0
60,7,clear,,0
5,71,clear,,0
11,2,clear,,0
52,3,clear,,0
63,49,clear,,0
29,56,clear,,0
62,53,clear,,0
81,66,clear,,0
73,62,clear,,0
53,4,clear,,0
39,69,clear,,0
45,0,clear,,0
56,9,clear,,0
3,3,clear,,0
14,12,clear,,0
74,63,clear,,0
66,59,clear,,0
85,72,clear,,0
32,66,clear,,0
43,75,clear,,0
16,58,clear,,0
90,7,clear,,0
35,71,clear,,0
82,3,clear,,0
15,13,clear,,0
1,78,clear,,0
7,9,clear,,0
48,10,clear,,0
59,56,clear,,0
92,53,clear,,0
17,59,clear,,0
58,60,clear,,0
91,8,clear,,0
9,55,clear,,0
83,4,clear,,0
28,68,clear,,0
77,73,clear,,0
75,0,clear,,0
80,78,clear,,0
41,7,clear,,0
33,3,clear,,0
44,12,clear,,0
10,19,clear,,0
81,79,clear,,0
73,75,clear,,0
34,4,clear,,0
39,82,clear,,0
12,65,clear,,0
45,13,clear,,0
31,78,clear,,0
37,9,clear,,0
78,10,wall,,0
23,74,wall,,0
86,14,clear,,1
89,19,clear,,0
14,25,clear,,0
55,26,clear,,0
88,60,clear,,0
47,22,clear,,0
13,66,clear,,0
24,75,clear,,0
71,7,clear,,0
16,71,clear,,0
90,20,clear,,1
63,3,clear,,0
76,85,clear,,0
29,10,clear,,0
48,23,clear,,0
21,6,clear,,0
40,19,clear,,0
6,26,clear,,0
92,66,clear,,0
77,86,clear,,0
42,65,clear,,0
8,72,clear,,0
41,20,clear,,0
27,85,clear,,0
19,81,clear,,0
93,30,clear,,0
25,12,clear,,0
11,77,clear,,0
44,25,clear,,0
30,90,clear,,0
85,26,wall,,0
10,32,clear,,0
51,33,wall,,0
84,67,clear,,0
87,72,clear,,0
20,82,clear,,0
12,78,clear,,0
86,27,clear,,0
59,10,wall,,0
4,74,clear,,0
72,92,clear,,0
23,87,clear,,0
89,32,clear,,0
17,13,clear,,0
36,26,clear,,0
28,22,clear,,0
47,35,clear,,0
88,73,clear,,0
5,38,clear,,0
65,89,clear,,0
38,72,clear,,0
29,23,clear,,0
6,39,clear,,0
39,36,clear,,0
91,83,clear,,0
42,78,clear,,0
83,79,clear,,0
0,81,clear,,0
93,43,clear,,0
85,39,wall,,0
13,20,clear,,0
32,33,clear,,0
51,46,clear,,0
24,29,clear,,0
43,42,clear,,0
16,25,clear,,0
84,80,clear,,0
1,45,clear,,0
87,85,clear,,0
34,79,clear,,0
53,92,clear,,0
45,88,clear,,0
37,84,clear,,0
70,32,clear,,0
17,26,clear,,0
77,40,clear,,0
9,22,clear,,0
28,35,clear,,0
69,36,clear,,0
80,45,clear,,0
5,51,clear,,0
46,89,clear,,0
38,85,clear,,0
79,86,wall,,0
81,46,clear,,0
54,29,wall,,0
73,42,clear,,0
20,36,clear,,0
39,49,clear,,0
12,32,clear,,0
75,88,clear,,0
33,91,clear,,0
66,39,wall,,0
65,43,clear,,0
16,38,clear,,0
35,51,clear,,0
76,52,clear,,0
68,48,clear,,1
1,58,clear,,0
34,92,clear,,0
92,33,clear,,0
58,40,clear,,0
77,53,clear,,0
9,35,clear,,0
50,36,clear,,0
69,49,clear,,0
61,45,clear,,0
80,58,clear,,0
30,57,clear,,0
63,91,wall,,0
51,0,clear,,0
62,46,clear,,0
31,58,clear,,0
4,41,clear,,0
72,59,clear,,0
64,55,clear,,0
55,6,clear,,0
88,40,clear,,0
47,2,clear,,0
46,43,clear,,0
5,5,wall,,0
65,56,clear,,0
38,39,clear,,0
57,52,clear,,0
49,48,clear,,0
7,51,clear,,0
81,0,clear,,0
26,64,wall,,0
18,60,clear,,0
6,6,clear,,0
39,3,clear,,0
58,53,clear,,0
50,49,clear,,0
91,50,clear,,0
42,45,clear,,0
61,58,clear,,0
8,52,clear,,0
27,65,wall,,0
0,48,clear,,0
19,61,clear,,0
93,10,clear,,0
11,57,clear,,0
85,6,clear,,0
30,70,clear,,0
32,0,clear,,0
84,47,clear,,0
43,9,clear,,0
35,5,clear,,0
87,52,clear,,0
1,12,clear,,0
53,59,clear,,0
72,72,clear,,0
45,55,clear,,0
37,51,clear,,0
3,58,clear,,0
36,6,clear,,0
77,7,clear,,0
28,2,clear,,0
69,3,clear,,0
14,67,clear,,0
88,53,clear,,0
46,56,clear,,0
5,18,clear,,0
38,52,clear,,0
49,61,clear,,0
90,62,clear,,0
15,68,clear,,0
62,0,clear,,0
7,64,clear,,0
26,77,clear,,0
73,9,clear,,0
20,3,clear,,0
39,16,clear,,0
31,12,clear,,0
91,63,clear,,0
23,8,clear,,0
83,59,clear,,0
75,55,clear,,0
0,61,clear,,0
41,62,clear,,0
33,58,clear,,0
66,6,clear,,0
13,0,clear,,0
32,13,clear,,0
24,9,clear,,0
65,10,wall,,0
10,74,clear,,0
84,60,clear,,1
16,5,clear,,0
2,70,clear,,0
1,25,clear,,0
87,65,clear,,0
34,59,clear,,1
86,69,clear,,0
92,0,clear,,0
37,64,clear,,0
58,7,clear,,0
3,71,clear,,0
9,2,clear,,0
22,84,clear,,0
50,3,clear,,0
14,80,clear,,0
8,6,clear,,0
27,19,clear,,0
79,66,clear,,0
11,11,wall,,0
30,24,clear,,0
71,62,clear,,0
90,75,clear,,0
63,58,clear,,0
82,71,clear,,0
29,65,clear,,0
54,9,clear,,0
40,74,clear,,0
6,81,clear,,0
12,12,clear,,0
31,25,clear,,0
4,8,clear,,1
23,21,clear,,0
83,72,clear,,0
41,75,clear,,0
88,7,clear,,0
33,71,clear,,0
85,81,clear,,0
46,10,clear,,0
38,6,clear,,0
51,88,clear,,0
76,32,clear,,0
49,15,clear,,0
15,22,clear,,0
7,18,clear,,0
26,31,clear,,0
86,82,clear,,0
92,13,clear,,0
78,78,clear,,0
70,74,clear,,0
89,87,clear,,0
50,16,wall,,0
91,17,clear,,0
36,81,clear,,0
42,12,clear,,0
28,77,clear,,0
47,90,clear,,0
8,19,clear,,0
27,32,clear,,0
0,15,wall,,0
19,28,clear,,0
79,79,clear,,0
11,24,clear,,0
71,75,clear,,0
30,37,clear,,0
82,84,clear,,0
29,78,clear,,0
48,91,clear,,0
21,74,wall,,0
81,88,clear,,0
87,19,wall,,0
53,26,clear,,0
4,21,clear,,0
45,22,clear,,0
64,35,clear,,0
56,31,clear,,0
22,38,clear,,0
88,20,clear,,0
74,85,clear,,0
25,80,clear,,0
46,23,clear,,0
32,88,clear,,0
24,84,clear,,1
57,32,clear,,0
49,28,clear,,0
90,29,clear,,0
35,93,clear,,0
15,35,clear,,0
7,31,clear,,0
70,87,clear,,0
17,81,clear,,0
91,30,clear,,0
9,77,clear,,0
28,90,clear,,0
60,42,clear,,0
33,25,clear,,0
52,38,clear,,0
44,34,clear,,0
54,84,clear,,0
87,32,clear,,0
34,26,clear,,0
45,35,clear,,0
86,36,clear,,0
37,31,clear,,0
56,44,clear,,0
3,38,clear,,0
89,41,clear,,0
