x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear,tri_color
34,52,clear,0,199,,0,,0,[],,,,[],
37,57,clear,1,196,,0,,0,[],,,,[],
69,9,clear,1,1322,,0,,0,[],,,,[],
14,73,clear,0,903,,0,,0,[],,,,[],
27,12,clear,0,1071,,0,,0,[],,,,[],
71,55,clear,1,356,,0,,0,[],,,,[],
90,68,clear,1,630,,0,,0,[],,,,[],
29,58,clear,0,214,,0,,0,[],,,,[],
62,6,clear,0,995.5,,0,,0,[],,,,[],
20,9,clear,1,1139,,0,,0,[],,,,[],
6,74,clear,1,883,,0,,0,[],,,,[],
83,65,clear,0,1319,,0,,0,[],,,,[],
41,68,clear,1,161,,0,,0,[],,,,[],
44,73,clear,1,155,,0,,0,[],,,,[],
85,74,clear,1,485,,0,,0,[],,,,[],
2,76,clear,1,865,,0,,0,[],,,,[],
15,15,clear,1,1263,,0,,0,[],,,,[],
92,6,clear,1,777.5,,0,,0,[],,,,[],
59,58,clear,0,326,,0,,0,[],,,,[],
78,71,clear,0,874.5,,0,,0,[],,,,[],
50,9,clear,1,884,,0,,0,[],,,,[],
91,10,clear,1,796.5,,0,,0,[],,,,[],
36,74,clear,1,429,,0,,0,[],,,,[],
55,87,clear,1,1132,,1,388,1,"[389.0, 53.0, 124.0, 22.0, 97.0, 90.0, 38.14305508732901, 1.0, 1.0, 0.0, 0.0, 13.0, 1.0]",,,,[],black
8,12,clear,1,1244,,0,,0,[],,,,[],
27,25,clear,1,1473,,0,,0,[],,,,[],
11,17,clear,0,1279,,0,,0,[],,,,[],
84,7,clear,1,884,,0,,0,[],,,,[],
29,71,clear,1,427,,0,,0,[],,,,[],
87,12,wall,0,1449,,0,,0,[],,,,[],
45,15,clear,1,748,,0,,0,[],,,,[],
22,31,clear,1,1396,,0,,0,[],,,,[],
85,87,clear,1,564,,0,,0,[],,,,[],
24,77,clear,0,441,,0,,0,[],,,,[],
57,25,clear,0,218,,0,,0,[],,,,[],
43,90,clear,1,1070,,0,,0,[],,,,[],
18,33,clear,1,1389,,0,,0,[],,,,[],
78,84,clear,1,1232,,1,324,1,"[325.0, 32.0, 0.0, 0.0, 0.0, 64.0, 27.421736383585802, 0.0, 3.0, 0.0, 3.0, 3.0, 3.0]",,,,[],black
17,74,wall,0,1503,,0,,0,[],,,,[],
91,23,clear,1,692.5,,0,,0,[],,,,[],
36,87,clear,1,1031,,0,,0,[],,,,[],
77,88,clear,0,1212,,0,,0,[],,,,[],
52,31,wall,0,1497,,0,,0,[],,,,[],
87,25,clear,1,1007,,0,,0,[],,,,[],
73,90,clear,1,1222,,0,,0,[],,,,[],
31,93,clear,1,973,,0,,0,[],,,,[],
64,41,clear,1,191.5,,0,,0,[],,,,[],
66,87,clear,0,1183,,0,,0,[],,,,[],
24,90,clear,1,993,,0,,0,[],,,,[],
40,34,clear,0,131,,0,,0,[],,,,[],
58,88,clear,0,1137,,0,,0,[],,,,[],
61,93,clear,1,1147,,0,,0,[],,,,[],
33,31,clear,1,1497,,0,,0,[],,,,[],
52,44,clear,0,96,,0,,0,[],,,,[],
93,45,clear,1,856,,0,,0,[],,,,[],
54,90,clear,1,1135,,0,,0,[],,,,[],
86,42,clear,1,886,,0,,0,[],,,,[],
70,34,clear,0,1497,,0,,0,[],,,,[],
3,44,clear,0,771,,0,,0,[],,,,[],
89,47,clear,1,856.3333333333334,,0,,0,[],,,,[],
47,50,clear,1,45.333333333333336,,0,,0,[],,,,[],
88,88,clear,1,566,,1,342,1,"[343.0, 36.0, 0.0, 0.0, 5.0, 7.0, 27.518482246412187, 0.0, 3.0, 1.0, 3.0, 3.0, 3.0]",,,,[],black
46,91,clear,1,1077,,0,,0,[],,,,[],
79,39,wall,0,1503,,0,,0,[],,,,[],
82,44,clear,0,283,,0,,0,[],,,,[],
21,34,clear,0,1399,,0,,0,[],,,,[],
40,47,clear,0,19,,0,,0,[],,,,[],
42,93,clear,1,1054,,0,,0,[],,,,[],
74,45,clear,1,658,,0,,0,[],,,,[],
93,58,clear,1,803,,0,,0,[],,,,[],
35,53,clear,1,199,,0,,0,[],,,,[],
68,1,clear,1,922.5,,0,,0,[],,,,[],
67,42,clear,1,262,,0,,0,[],,,,[],
26,4,clear,1,1040,,0,,0,[],,,,[],
70,47,clear,1,273,,0,,0,[],,,,[],
89,60,clear,1,802,,0,,0,[],,,,[],
60,2,clear,1,1010,,1,233,1,"[234.0, 31.0, 116.0, 29.0, 98.0, 93.0, 37.152577336753936, 1.0, 2.0, 1.0, 0.0, 13.0, 1.0]",,,,[],black
5,66,clear,1,876,,0,,0,[],,,,[],
62,48,clear,1,98,,0,,0,[],,,,[],
81,61,clear,0,996.5,,0,,0,[],,,,[],
39,64,clear,1,176,,0,,0,[],,,,[],
56,4,clear,1,887,,0,,0,[],,,,[],
14,7,clear,0,1144,,0,,0,[],,,,[],
74,58,clear,1,392,,0,,0,[],,,,[],
32,61,clear,1,254,,0,,0,[],,,,[],
90,2,clear,1,794,,0,,0,[],,,,[],
35,66,clear,1,251,,0,,0,[],,,,[],
7,4,clear,1,1174,,0,,0,[],,,,[],
48,5,clear,1,1126.5,,0,,0,[],,,,[],
92,48,clear,1,838.3333333333334,,0,,0,[],,,,[],
6,8,clear,1,1225,,0,,0,[],,,,[],
9,50,clear,1,726,,0,,0,[],,,,[],
28,63,clear,1,234,,0,,0,[],,,,[],
41,2,clear,1,1385,,0,,0,[],,,,[],
27,67,wall,0,1503,,0,,0,[],,,,[],
44,7,clear,1,937,,0,,0,[],,,,[],
30,72,clear,1,427,,0,,0,[],,,,[],
2,10,clear,1,1210,,0,,0,[],,,,[],
81,74,clear,1,863,,0,,0,[],,,,[],
39,77,clear,0,365,,0,,0,[],,,,[],
4,56,clear,0,693,,0,,0,[],,,,[],
78,5,clear,1,927,,0,,0,[],,,,[],
37,4,wall,0,1497,,0,,0,[],,,,[],
36,8,clear,1,962,,0,,0,[],,,,[],
55,21,clear,1,209,,1,223,1,"[224.0, 35.0, 107.0, 20.0, 109.0, 91.0, 37.78268752106031, 1.0, 1.0, 0.0, 0.0, 13.0, 0.0]",,,,[],black
13,61,clear,1,639,,0,,0,[],,,,[],
71,2,clear,1,926.5,,0,,0,[],,,,[],
16,66,clear,0,628,,0,,0,[],,,,[],
90,15,clear,1,762,,0,,0,[],,,,[],
76,80,clear,0,1288,,0,,0,[],,,,[],
29,5,clear,1,1020,,0,,0,[],,,,[],
48,18,clear,1,815,,0,,0,[],,,,[],
6,21,clear,1,1321,,1,19,1,"[20.0, 28.0, 0.0, 0.0, 0.0, 1.0, 28.250163890094427, 0.0, 3.0, 1.0, 3.0, 5.0, 3.0]",,,,[],black
92,61,clear,1,802,,0,,0,[],,,,[],
69,77,clear,1,1279,,0,,0,[],,,,[],
8,67,clear,0,590,,0,,0,[],,,,[],
27,80,clear,0,461,,0,,0,[],,,,[],
25,7,clear,1,1082,,0,,0,[],,,,[],
66,8,clear,1,992,,0,,0,[],,,,[],
11,72,clear,1,895,,0,,0,[],,,,[],
85,21,wall,0,1401,,0,,0,[],,,,[],
30,85,clear,1,1024,,0,,0,[],,,,[],
2,23,clear,1,1315,,0,,0,[],,,,[],
84,62,clear,0,995,,0,,0,[],,,,[],
43,24,clear,0,782,,0,,0,[],,,,[],
1,27,wall,0,1497,,0,,0,[],,,,[],
20,77,clear,1,928,,0,,0,[],,,,[],
87,67,clear,0,742,,0,,0,[],,,,[],
59,5,clear,1,1106.5,,0,,0,[],,,,[],
4,69,clear,1,878,,0,,0,[],,,,[],
23,82,clear,1,955,,0,,0,[],,,,[],
17,8,clear,1,1139,,0,,0,[],,,,[],
36,21,clear,0,1453,,0,,0,[],,,,[],
55,34,clear,0,229,,0,,0,[],,,,[],
38,67,clear,1,174,,0,,0,[],,,,[],
76,93,clear,1,1171,,0,,0,[],,,,[],
29,18,wall,0,1497,,0,,0,[],,,,[],
31,27,clear,0,1479,,0,,0,[],,,,[],
91,78,clear,0,596,,0,,0,[],,,,[],
8,80,clear,0,508,,0,,0,[],,,,[],
52,86,clear,0,1126,,0,,0,[],,,,[],
85,34,wall,0,1401,,0,,0,[],,,,[],
24,24,clear,0,1427,,0,,0,[],,,,[],
43,37,clear,0,141,,0,,0,[],,,,[],
84,75,clear,1,487,,0,,0,[],,,,[],
1,40,clear,0,761,,0,,0,[],,,,[],
87,80,clear,1,580,,0,,0,[],,,,[],
77,35,clear,0,1477,,0,,0,[],,,,[],
38,80,clear,1,382,,0,,0,[],,,,[],
79,81,wall,0,1401,,0,,0,[],,,,[],
82,86,clear,1,554,,0,,0,[],,,,[],
54,24,clear,0,217,,0,,0,[],,,,[],
73,37,clear,1,1490,,0,,0,[],,,,[],
75,83,clear,1,1239,,0,,0,[],,,,[],
88,22,wall,0,1449,,0,,0,[],,,,[],
33,86,clear,1,1028,,0,,0,[],,,,[],
65,38,wall,0,1401,,0,,0,[],,,,[],
68,43,clear,1,262,,0,,0,[],,,,[],
58,35,clear,0,178,,0,,0,[],,,,[],
77,48,clear,1,630,,0,,0,[],,,,[],
61,40,clear,0,187.5,,0,,0,[],,,,[],
80,53,clear,1,827,,0,,0,[],,,,[],
72,54,clear,1,355,,0,,0,[],,,,[],
56,46,clear,1,798,,0,,0,[],,,,[],
88,35,clear,1,637.5,,1,296,1,"[297.0, 28.0, 5.0, 0.0, 1.0, 19.0, 28.61054395249052, 0.0, 3.0, 1.0, 0.0, 4.0, 3.0]",,,,[],black
46,38,clear,1,761.5,,0,,0,[],,,,[],
65,51,clear,1,300,,0,,0,[],,,,[],
49,43,clear,1,163,,0,,0,[],,,,[],
68,56,clear,1,376,,0,,0,[],,,,[],
7,46,clear,1,743,,0,,0,[],,,,[],
42,40,clear,1,91,,0,,0,[],,,,[],
0,43,clear,1,776,,0,,0,[],,,,[],
19,56,clear,0,654,,0,,0,[],,,,[],
60,57,clear,1,328,,0,,0,[],,,,[],
51,8,clear,1,887,,0,,0,[],,,,[],
14,62,clear,1,642,,0,,0,[],,,,[],
46,51,clear,0,39.5,,0,,0,[],,,,[],
5,13,clear,0,1229,,0,,0,[],,,,[],
49,56,clear,0,44,,0,,0,[],,,,[],
90,57,clear,1,1073.5,,0,,0,[],,,,[],
7,59,clear,1,704,,0,,0,[],,,,[],
81,8,clear,1,931,,0,,0,[],,,,[],
23,3,clear,1,1098,,0,,0,[],,,,[],
83,54,clear,0,1055.5,,0,,0,[],,,,[],
41,57,clear,1,100,,0,,0,[],,,,[],
2,65,clear,1,875,,0,,0,[],,,,[],
34,54,clear,1,201,,0,,0,[],,,,[],
37,59,clear,1,192,,0,,0,[],,,,[],
78,60,clear,1,679,,0,,0,[],,,,[],
14,75,clear,1,911,,0,,0,[],,,,[],
11,6,clear,1,1225,,0,,0,[],,,,[],
30,19,clear,0,1445,,0,,0,[],,,,[],
71,57,clear,1,384,,0,,0,[],,,,[],
90,70,clear,0,630,,0,,0,[],,,,[],
29,60,clear,0,220,,0,,0,[],,,,[],
20,11,wall,0,1497,,0,,0,[],,,,[],
6,76,clear,1,888,,0,,0,[],,,,[],
4,3,clear,0,1177,,0,,0,[],,,,[],
41,70,clear,1,157,,0,,0,[],,,,[],
44,75,clear,0,370,,0,,0,[],,,,[],
85,76,clear,1,485,,0,,0,[],,,,[],
38,1,clear,0,1374,,0,,0,[],,,,[],
2,78,clear,1,530,,0,,0,[],,,,[],
15,17,clear,0,1267,,0,,0,[],,,,[],
59,60,clear,0,324,,0,,0,[],,,,[],
78,73,clear,1,871.5,,0,,0,[],,,,[],
17,63,clear,1,644,,0,,0,[],,,,[],
91,12,clear,1,798.5,,0,,0,[],,,,[],
36,76,clear,1,293,,0,,0,[],,,,[],
50,11,wall,0,1497,,0,,0,[],,,,[],
55,89,clear,1,1135,,0,,0,[],,,,[],
8,14,clear,1,1244,,0,,0,[],,,,[],
27,27,clear,0,1475,,0,,0,[],,,,[],
11,19,clear,0,1279,,0,,0,[],,,,[],
84,9,clear,1,799,,0,,0,[],,,,[],
29,73,clear,1,427,,0,,0,[],,,,[],
87,14,wall,0,1449,,0,,0,[],,,,[],
73,79,clear,0,1283,,0,,0,[],,,,[],
4,16,clear,0,1286,,0,,0,[],,,,[],
45,17,clear,1,750,,0,,0,[],,,,[],
3,20,clear,1,1313,,0,,0,[],,,,[],
22,33,clear,1,1400,,0,,0,[],,,,[],
85,89,clear,0,561,,0,,0,[],,,,[],
38,14,clear,0,737,,0,,0,[],,,,[],
24,79,clear,1,932,,0,,0,[],,,,[],
57,27,clear,0,221,,0,,0,[],,,,[],
43,92,clear,1,1070,,0,,0,[],,,,[],
18,35,clear,1,1387,,0,,0,[],,,,[],
17,76,clear,1,917,,1,142,1,"[143.0, 32.0, 4.0, 0.0, 0.0, 43.0, 27.431073596689966, 0.0, 3.0, 0.0, 0.0, 3.0, 3.0]",,,,[],black
91,25,clear,1,689.5,,0,,0,[],,,,[],
36,89,clear,0,1035,,0,,0,[],,,,[],
77,90,clear,0,1213,,0,,0,[],,,,[],
33,20,clear,0,1451,,0,,0,[],,,,[],
52,33,wall,0,1497,,0,,0,[],,,,[],
73,92,clear,1,1222,,0,,0,[],,,,[],
86,31,clear,1,933,,0,,0,[],,,,[],
89,36,clear,1,638.5,,0,,0,[],,,,[],
66,89,clear,1,1187,,0,,0,[],,,,[],
24,92,clear,1,991,,0,,0,[],,,,[],
40,36,clear,1,135,,0,,0,[],,,,[],
58,90,clear,0,1139,,0,,0,[],,,,[],
42,82,clear,1,352,,0,,0,[],,,,[],
33,33,clear,0,1497,,0,,0,[],,,,[],
52,46,clear,1,801,,0,,0,[],,,,[],
93,47,clear,1,841,,0,,0,[],,,,[],
10,49,clear,0,725,,0,,0,[],,,,[],
51,50,clear,1,78,,0,,0,[],,,,[],
54,92,clear,1,1104,,0,,0,[],,,,[],
86,44,clear,1,585,,0,,0,[],,,,[],
70,36,clear,1,1504,,0,,0,[],,,,[],
89,49,clear,1,836.3333333333334,,0,,0,[],,,,[],
47,52,clear,1,70,,0,,0,[],,,,[],
88,90,clear,1,533,,0,,0,[],,,,[],
46,93,clear,0,1077,,0,,0,[],,,,[],
82,46,clear,0,282,,0,,0,[],,,,[],
21,36,clear,0,1379,,0,,0,[],,,,[],
40,49,clear,1,64,,0,,0,[],,,,[],
81,50,clear,1,798,,0,,0,[],,,,[],
72,1,clear,1,918.5,,0,,0,[],,,,[],
74,47,clear,1,654.3333333333334,,0,,0,[],,,,[],
93,60,clear,1,803,,0,,0,[],,,,[],
35,55,clear,1,198,,0,,0,[],,,,[],
67,44,clear,1,266,,0,,0,[],,,,[],
26,6,clear,1,1082,,0,,0,[],,,,[],
70,49,clear,1,346,,0,,0,[],,,,[],
60,4,clear,1,1009.5,,1,234,1,"[235.0, 43.0, 5.0, 1.0, 6.0, 46.0, 25.576905472914813, 0.0, 3.0, 0.0, 3.0, 3.0, 3.0]",,,,[],black
5,68,clear,1,878,,0,,0,[],,,,[],
62,50,clear,0,305,,0,,0,[],,,,[],
81,63,clear,1,990.5,,0,,0,[],,,,[],
53,1,clear,1,1149.5,,0,,0,[],,,,[],
39,66,clear,1,163,,0,,0,[],,,,[],
56,6,clear,1,1119,,0,,0,[],,,,[],
14,9,clear,1,1143,,0,,0,[],,,,[],
55,10,wall,0,1449,,0,,0,[],,,,[],
74,60,clear,0,398,,0,,0,[],,,,[],
32,63,clear,1,254,,0,,0,[],,,,[],
16,55,clear,0,656,,0,,0,[],,,,[],
90,4,clear,1,813.5,,0,,0,[],,,,[],
35,68,clear,1,267,,0,,0,[],,,,[],
48,7,clear,1,851,,0,,0,[],,,,[],
92,50,clear,1,1103.5,,0,,0,[],,,,[],
6,10,clear,1,1228,,0,,0,[],,,,[],
9,52,clear,1,717,,0,,0,[],,,,[],
50,53,clear,1,75.5,,0,,0,[],,,,[],
83,1,clear,1,1268,,0,,0,[],,,,[],
41,4,wall,0,1449,,0,,0,[],,,,[],
27,69,wall,0,1503,,0,,0,[],,,,[],
44,9,clear,1,937,,0,,0,[],,,,[],
85,10,wall,0,1449,,0,,0,[],,,,[],
30,74,clear,1,430,,0,,0,[],,,,[],
2,12,clear,0,1213,,0,,0,[],,,,[],
39,79,clear,1,378,,0,,0,[],,,,[],
4,58,clear,1,695,,1,117,1,"[118.0, 29.0, 108.0, 24.0, 92.0, 93.0, 37.60447439028246, 0.0, 1.0, 1.0, 0.0, 13.0, 0.0]",,,,[],black
78,7,clear,1,932.5,,0,,0,[],,,,[],
36,10,clear,1,964,,0,,0,[],,,,[],
55,23,clear,0,210,,0,,0,[],,,,[],
13,63,clear,1,641,,0,,0,[],,,,[],
71,4,clear,1,963,,0,,0,[],,,,[],
16,68,clear,0,580,,0,,0,[],,,,[],
76,82,clear,1,1241,,0,,0,[],,,,[],
29,7,clear,1,1075,,0,,0,[],,,,[],
15,72,clear,0,578,,0,,0,[],,,,[],
48,20,clear,0,811,,0,,0,[],,,,[],
18,77,clear,1,939,,0,,0,[],,,,[],
6,23,clear,0,1329,,0,,0,[],,,,[],
92,63,clear,1,755,,0,,0,[],,,,[],
69,79,clear,0,1254,,0,,0,[],,,,[],
8,69,clear,1,845,,0,,0,[],,,,[],
27,82,clear,1,952,,0,,0,[],,,,[],
25,9,clear,1,1084,,0,,0,[],,,,[],
66,10,wall,0,1497,,0,,0,[],,,,[],
11,74,clear,1,900,,0,,0,[],,,,[],
85,23,wall,0,1401,,0,,0,[],,,,[],
30,87,clear,0,1005,,0,,0,[],,,,[],
24,13,clear,0,1063,,0,,0,[],,,,[],
84,64,clear,0,989,,0,,0,[],,,,[],
87,69,clear,0,634,,0,,0,[],,,,[],
59,7,clear,0,1106,,0,,0,[],,,,[],
4,71,clear,1,878,,0,,0,[],,,,[],
45,72,clear,1,154,,0,,0,[],,,,[],
17,10,clear,1,1139,,0,,0,[],,,,[],
36,23,clear,0,1454,,0,,0,[],,,,[],
38,69,clear,1,273,,0,,0,[],,,,[],
91,80,clear,1,594,,0,,0,[],,,,[],
52,88,clear,1,1126,,0,,0,[],,,,[],
24,26,clear,0,1420,,0,,0,[],,,,[],
43,39,clear,1,90,,0,,0,[],,,,[],
84,77,clear,0,486,,0,,0,[],,,,[],
1,42,clear,1,774,,0,,0,[],,,,[],
87,82,clear,1,574,,0,,0,[],,,,[],
17,23,clear,0,1349,,0,,0,[],,,,[],
77,37,clear,1,1475,,0,,0,[],,,,[],
19,32,clear,1,1390,,0,,0,[],,,,[],
38,82,clear,1,382,,0,,0,[],,,,[],
79,83,wall,0,1503,,0,,0,[],,,,[],
82,88,clear,1,559,,0,,0,[],,,,[],
54,26,clear,1,220,,0,,0,[],,,,[],
40,91,clear,0,1054,,0,,0,[],,,,[],
72,43,clear,1,659.3333333333334,,0,,0,[],,,,[],
75,85,clear,1,1226,,0,,0,[],,,,[],
88,24,clear,1,680,,0,,0,[],,,,[],
33,88,clear,0,1034,,0,,0,[],,,,[],
46,27,clear,1,799,,0,,0,[],,,,[],
65,40,clear,0,191,,0,,0,[],,,,[],
49,32,clear,0,180,,0,,0,[],,,,[],
68,45,clear,1,266.5,,0,,0,[],,,,[],
67,86,clear,1,1182,,0,,0,[],,,,[],
70,91,clear,1,1222,,0,,0,[],,,,[],
58,37,clear,0,120,,0,,0,[],,,,[],
61,42,clear,0,104,,0,,0,[],,,,[],
72,56,clear,1,381,,0,,0,[],,,,[],
56,48,clear,1,87,,0,,0,[],,,,[],
88,37,clear,1,626,,1,297,1,"[298.0, 52.0, 112.0, 25.0, 107.0, 92.0, 37.724069822584326, 0.0, 1.0, 0.0, 0.0, 13.0, 0.0]",,,,[],black
46,40,clear,1,780.5,,0,,0,[],,,,[],
5,2,clear,0,1173,,0,,0,[],,,,[],
65,53,clear,1,361,,0,,0,[],,,,[],
49,45,clear,1,82.5,,0,,0,[],,,,[],
68,58,clear,0,377,,0,,0,[],,,,[],
7,48,clear,1,732,,0,,0,[],,,,[],
26,61,clear,0,226,,0,,0,[],,,,[],
39,0,clear,0,1376,,0,,0,[],,,,[],
42,42,clear,1,96,,0,,0,[],,,,[],
83,43,wall,0,1497,,0,,0,[],,,,[],
0,45,clear,1,794,,0,,0,[],,,,[],
41,46,clear,1,37.5,,0,,0,[],,,,[],
60,59,clear,1,325,,0,,0,[],,,,[],
51,10,wall,0,1497,,0,,0,[],,,,[],
37,48,clear,0,73,,0,,0,[],,,,[],
69,0,clear,1,923,,0,,0,[],,,,[],
14,64,clear,1,642,,0,,0,[],,,,[],
27,3,clear,1,1035,,0,,0,[],,,,[],
71,46,clear,1,264.5,,0,,0,[],,,,[],
30,8,clear,1,1014,,0,,0,[],,,,[],
90,59,clear,1,1072.5,,0,,0,[],,,,[],
7,61,clear,1,698,,0,,0,[],,,,[],
81,10,wall,0,1449,,0,,0,[],,,,[],
20,0,clear,0,1103,,0,,0,[],,,,[],
39,13,clear,0,736,,0,,0,[],,,,[],
23,5,clear,1,1053,,0,,0,[],,,,[],
83,56,clear,1,696,,0,,0,[],,,,[],
41,59,clear,1,101,,0,,0,[],,,,[],
16,2,clear,0,1161,,0,,0,[],,,,[],
57,3,clear,1,874,,0,,0,[],,,,[],
2,67,clear,1,876,,1,112,1,"[113.0, 44.0, 68.0, 14.0, 120.0, 94.0, 36.61875182597247, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
34,56,clear,1,211,,0,,0,[],,,,[],
37,61,clear,0,190,,0,,0,[],,,,[],
78,62,clear,1,675,,0,,0,[],,,,[],
50,0,clear,1,1150,,0,,0,[],,,,[],
14,77,clear,1,907,,0,,0,[],,,,[],
8,3,clear,1,1172,,0,,0,[],,,,[],
11,8,clear,1,1153,,0,,0,[],,,,[],
30,21,clear,1,1465,,1,78,1,"[79.0, 16.0, 141.0, 43.0, 83.0, 88.0, 34.35345471042833, 0.0, 3.0, 1.0, 2.0, 10.0, 2.0]",,,,[],black
71,59,clear,1,393,,0,,0,[],,,,[],
90,72,clear,0,611,,0,,0,[],,,,[],
29,62,clear,1,234,,0,,0,[],,,,[],
87,3,clear,1,810.5,,0,,0,[],,,,[],
6,78,clear,1,888,,0,,0,[],,,,[],
4,5,clear,1,1186,,0,,0,[],,,,[],
22,22,clear,0,1425,,0,,0,[],,,,[],
85,78,clear,0,478,,0,,0,[],,,,[],
38,3,clear,0,1373,,0,,0,[],,,,[],
2,80,clear,1,521,,0,,0,[],,,,[],
43,81,clear,0,351,,0,,0,[],,,,[],
15,19,clear,0,1268,,0,,0,[],,,,[],
18,24,clear,1,1351,,0,,0,[],,,,[],
78,75,clear,0,870.5,,0,,0,[],,,,[],
17,65,wall,0,1503,,0,,0,[],,,,[],
91,14,clear,1,768.5,,0,,0,[],,,,[],
36,78,clear,0,385,,0,,0,[],,,,[],
55,91,clear,1,1135,,0,,0,[],,,,[],
8,16,clear,0,1284,,0,,0,[],,,,[],
11,21,clear,1,1342,,0,,0,[],,,,[],
52,22,clear,1,772,,0,,0,[],,,,[],
29,75,clear,1,430,,0,,0,[],,,,[],
87,16,wall,0,1449,,0,,0,[],,,,[],
73,81,clear,1,1247,,0,,0,[],,,,[],
45,19,clear,0,809,,0,,0,[],,,,[],
3,22,clear,1,1322,,0,,0,[],,,,[],
22,35,clear,0,1400,,0,,0,[],,,,[],
85,91,clear,0,529,,0,,0,[],,,,[],
38,16,clear,0,737,,0,,0,[],,,,[],
24,81,clear,1,955,,0,,0,[],,,,[],
15,32,clear,0,1365,,0,,0,[],,,,[],
18,37,clear,0,1381,,0,,0,[],,,,[],
17,78,clear,0,939,,0,,0,[],,,,[],
91,27,clear,1,689.5,,0,,0,[],,,,[],
77,92,clear,0,1169,,0,,0,[],,,,[],
33,22,clear,0,1458,,0,,0,[],,,,[],
52,35,wall,0,1497,,0,,0,[],,,,[],
86,33,clear,1,938,,0,,0,[],,,,[],
89,38,clear,1,623.5,,0,,0,[],,,,[],
47,41,clear,1,91,,0,,0,[],,,,[],
88,79,clear,1,580,,0,,0,[],,,,[],
21,25,clear,0,1422,,0,,0,[],,,,[],
40,38,clear,0,80.5,,0,,0,[],,,,[],
58,92,clear,0,1140,,0,,0,[],,,,[],
75,32,clear,1,1482,,0,,0,[],,,,[],
74,36,clear,1,1489,,0,,0,[],,,,[],
93,49,clear,1,837.6666666666666,,0,,0,[],,,,[],
10,51,clear,0,725,,0,,0,[],,,,[],
51,52,clear,1,77,,0,,0,[],,,,[],
86,46,clear,1,841.3333333333334,,0,,0,[],,,,[],
70,38,clear,1,1493,,0,,0,[],,,,[],
89,51,clear,1,1099.5,,0,,0,[],,,,[],
47,54,clear,0,33,,0,,0,[],,,,[],
88,92,clear,0,526,,0,,0,[],,,,[],
5,57,clear,0,700,,0,,0,[],,,,[],
21,38,clear,0,1378,,0,,0,[],,,,[],
40,51,clear,1,64,,0,,0,[],,,,[],
81,52,clear,1,797,,0,,0,[],,,,[],
39,55,clear,1,55,,0,,0,[],,,,[],
72,3,clear,1,958.5,,0,,0,[],,,,[],
74,49,clear,1,650.3333333333334,,0,,0,[],,,,[],
93,62,clear,0,756,,0,,0,[],,,,[],
35,57,clear,1,211,,0,,0,[],,,,[],
67,46,clear,0,267,,0,,0,[],,,,[],
70,51,clear,1,346,,0,,0,[],,,,[],
9,41,clear,0,749,,0,,0,[],,,,[],
69,55,clear,1,375,,0,,0,[],,,,[],
60,6,clear,0,1343,,0,,0,[],,,,[],
5,70,clear,1,878,,0,,0,[],,,,[],
62,52,clear,1,311,,0,,0,[],,,,[],
81,65,clear,1,989.5,,0,,0,[],,,,[],
39,68,clear,0,166,,0,,0,[],,,,[],
14,11,wall,0,1497,,0,,0,[],,,,[],
32,65,clear,1,255,,0,,0,[],,,,[],
16,57,clear,1,658,,0,,0,[],,,,[],
90,6,clear,1,798,,0,,0,[],,,,[],
35,70,clear,1,305,,0,,0,[],,,,[],
48,9,clear,1,837,,0,,0,[],,,,[],
92,52,clear,1,1102,,0,,0,[],,,,[],
6,12,clear,1,1240,,0,,0,[],,,,[],
9,54,clear,1,714,,0,,0,[],,,,[],
50,55,clear,0,46,,0,,0,[],,,,[],
8,58,clear,1,707,,0,,0,[],,,,[],
41,6,clear,1,940,,0,,0,[],,,,[],
27,71,wall,0,1503,,0,,0,[],,,,[],
11,63,clear,1,633,,0,,0,[],,,,[],
44,11,clear,1,827,,0,,0,[],,,,[],
30,76,clear,1,430,,0,,0,[],,,,[],
85,12,wall,0,1401,,0,,0,[],,,,[],
2,14,clear,0,1212,,0,,0,[],,,,[],
43,15,clear,1,748,,0,,0,[],,,,[],
4,60,clear,1,696,,0,,0,[],,,,[],
78,9,clear,1,931,,0,,0,[],,,,[],
36,12,clear,0,964,,0,,0,[],,,,[],
55,25,clear,1,218,,0,,0,[],,,,[],
38,58,clear,0,193,,0,,0,[],,,,[],
71,6,clear,1,933.5,,0,,0,[],,,,[],
76,84,clear,0,1235,,0,,0,[],,,,[],
29,9,clear,1,1074,,0,,0,[],,,,[],
15,74,clear,1,912,,0,,0,[],,,,[],
18,79,clear,1,940,,0,,0,[],,,,[],
6,25,clear,1,1330,,0,,0,[],,,,[],
92,65,clear,0,737,,0,,0,[],,,,[],
91,69,clear,1,623,,0,,0,[],,,,[],
8,71,clear,1,845,,0,,0,[],,,,[],
27,84,clear,1,1022,,0,,0,[],,,,[],
11,76,clear,1,900,,0,,0,[],,,,[],
85,25,wall,0,1401,,0,,0,[],,,,[],
30,89,clear,1,1002,,0,,0,[],,,,[],
84,66,clear,0,638,,0,,0,[],,,,[],
87,71,clear,1,633,,0,,0,[],,,,[],
59,9,clear,0,1346,,0,,0,[],,,,[],
4,73,clear,1,883,,0,,0,[],,,,[],
45,74,clear,0,154,,0,,0,[],,,,[],
